century,link,identifier,author,title,contributors,rights
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Mallarm%C3%A9%22%20or%20dc.contributor%20all%20%22Mallarm%C3%A9%22%20%29%20&filter=dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29%22%20and%20dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/bpt6k71061v,"Mallarmé, Etienne dit Stéphane (1842-1898) (nouvelle fenêtre)",L'après-midi d'un faune : églogue (Édition définitive) / par Stéphane Mallarmé,[],"['domaine public', 'public domain']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Mallarm%C3%A9%22%20or%20dc.contributor%20all%20%22Mallarm%C3%A9%22%20%29%20&filter=dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29%22%20and%20dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/bpt6k71060h,"Mallarmé, Etienne dit Stéphane (1842-1898) (nouvelle fenêtre)",Vers et Prose : morceaux choisis / Stéphane Mallarmé ; avec un portrait par James M. N. Whistler,"['Whistler, James McNeill (1834-1903). Illustrateur']","['domaine public', 'public domain']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Mallarm%C3%A9%22%20or%20dc.contributor%20all%20%22Mallarm%C3%A9%22%20%29%20&filter=dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29%22%20and%20dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/btv1b8626855p,"Mallarmé, Etienne dit Stéphane (1842-1898) (nouvelle fenêtre)",Divagations,[],"['domaine public', 'public domain']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Mallarm%C3%A9%22%20or%20dc.contributor%20all%20%22Mallarm%C3%A9%22%20%29%20&filter=dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29%22%20and%20dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/bpt6k71043x,"Mallarmé, Etienne dit Stéphane (1842-1898) (nouvelle fenêtre)",Pages / Stéphane Mallarmé ; avec un frontispice à l'eau forte par Renoir,"['Renoir, Auguste (1841-1919). Illustrateur']","['domaine public', 'public domain']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Mallarm%C3%A9%22%20or%20dc.contributor%20all%20%22Mallarm%C3%A9%22%20%29%20&filter=dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29%22%20and%20dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/bpt6k713501,"Mallarmé, Etienne dit Stéphane (1842-1898) (nouvelle fenêtre)",Les poésies de Stéphane Mallarmé : photolithographiées du manuscrit définitif...,[],"['domaine public', 'public domain']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Mallarm%C3%A9%22%20or%20dc.contributor%20all%20%22Mallarm%C3%A9%22%20%29%20&filter=dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29%22%20and%20dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/bpt6k29727h,"Mallarmé, Etienne dit Stéphane (1842-1898) (nouvelle fenêtre)","Correspondance et documents inédits relatifs à son livre ""Quinze jours en Hollande"" / Paul Verlaine ; avec une lettre de Stéphane Mallarmé ; et un portrait de Verlaine écrivant, d'après la pointe-sèche de Ph. Zilcken, sur un croquis de J. Toorop","['Zilcken, Philippe (1857-1930). Illustrateur']","['domaine public', 'public domain']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Mallarm%C3%A9%22%20or%20dc.contributor%20all%20%22Mallarm%C3%A9%22%20%29%20&filter=dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29%22%20and%20dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/bpt6k71351c,"Mallarmé, Etienne dit Stéphane (1842-1898) (nouvelle fenêtre)",Un coup de dés jamais n'abolira le hasard / Stéphane Mallarmé,[],"['domaine public', 'public domain']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Mallarm%C3%A9%22%20or%20dc.contributor%20all%20%22Mallarm%C3%A9%22%20%29%20&filter=dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29%22%20and%20dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/bpt6k70715c,"Mallarmé, Etienne dit Stéphane (1842-1898) (nouvelle fenêtre)","L'après-midi d'un faune : églogue / par Stéphane Mallarmé ; avec frontispice, fleurons et cul-de-lampe [par Édouard Manet]","['Manet, Édouard (1832-1883). Illustrateur']","['domaine public', 'public domain']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Mallarm%C3%A9%22%20or%20dc.contributor%20all%20%22Mallarm%C3%A9%22%20%29%20&filter=dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29%22%20and%20dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/bpt6k10567106,"Mallarmé, Etienne dit Stéphane (1842-1898) (nouvelle fenêtre)",Les poèmes d'Edgar Poe / traduction de Stéphane Mallarmé ; avec portrait et fleuron par Edouard Manet,"['Mallarmé, Stéphane (1842-1898). Traducteur', 'Manet, Édouard (1832-1883). Illustrateur']","['domaine public', 'public domain']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Mallarm%C3%A9%22%20or%20dc.contributor%20all%20%22Mallarm%C3%A9%22%20%29%20&filter=dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29%22%20and%20dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/bpt6k15248035,"Mallarmé, Etienne dit Stéphane (1842-1898) (nouvelle fenêtre)","La couronne de lierre : poésie, musique, prose / [préface de François Coppée ; dessins de Luc-Olivier Merson, Daniel Vierge, Lepère, Jeanniot. J. et C. Beltrand, etc.]","['Fabre, Gabriel (18..-1921). Compositeur', 'Pierné, Gabriel (1863-1937). Compositeur', 'Pessard, Émile (1843-1917). Compositeur', 'Fraipont, Georges (fils). Compositeur', 'Coppée, François (1842-1908). Préfacier', 'Merson, Luc-Olivier (1846-1920). Illustrateur', 'Vierge, Daniel (1851-1904). Illustrateur', 'Lepère, Auguste (1849-1918). Illustrateur', 'Jeanniot, Pierre-Georges (1848-1934). Illustrateur', 'Beltrand, Jacques (1874-1977). Illustrateur', 'Beltrand, C.. Illustrateur', 'Le Crayon (Firme). Éditeur scientifique']","['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22malot,%20hector%22%20or%20dc.contributor%20all%20%22malot,%20hector%22%20)%20&suggest=10&keywords=malot,%20hector",https://gallica.bnf.fr/ark:/12148/bpt6k58443343,"Malot, Hector (1830-1907) (nouvelle fenêtre)","Le Mari de Charlotte, par Hector Malot",[],"['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22malot,%20hector%22%20or%20dc.contributor%20all%20%22malot,%20hector%22%20)%20&suggest=10&keywords=malot,%20hector",https://gallica.bnf.fr/ark:/12148/bpt6k61401672,"Malot, Hector (1830-1907) (nouvelle fenêtre)","Un mariage sous le second Empire, par Hector Malot",[],"['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22malot,%20hector%22%20or%20dc.contributor%20all%20%22malot,%20hector%22%20)%20&suggest=10&keywords=malot,%20hector",https://gallica.bnf.fr/ark:/12148/bpt6k97543910,"Malot, Hector (1830-1907) (nouvelle fenêtre)",Paulette (10e édition) / par Hector Malot,[],"['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22malot,%20hector%22%20or%20dc.contributor%20all%20%22malot,%20hector%22%20)%20&suggest=10&keywords=malot,%20hector",https://gallica.bnf.fr/ark:/12148/bpt6k97632083,"Malot, Hector (1830-1907) (nouvelle fenêtre)",Sans famille / par Hector Malot ; dessins par E. Bayard,"['Bayard, Émile (1837-1891). Dessinateur']","['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22malot,%20hector%22%20or%20dc.contributor%20all%20%22malot,%20hector%22%20)%20&suggest=10&keywords=malot,%20hector",https://gallica.bnf.fr/ark:/12148/bpt6k5807952x,"Malot, Hector (1830-1907) (nouvelle fenêtre)","Madame Obernin, par Hector Malot",[],"['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22malot,%20hector%22%20or%20dc.contributor%20all%20%22malot,%20hector%22%20)%20&suggest=10&keywords=malot,%20hector",https://gallica.bnf.fr/ark:/12148/bpt6k5832721z,"Malot, Hector (1830-1907) (nouvelle fenêtre)","Clotilde Martory, par Hector Malot",[],"['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22malot,%20hector%22%20or%20dc.contributor%20all%20%22malot,%20hector%22%20)%20&suggest=10&keywords=malot,%20hector",https://gallica.bnf.fr/ark:/12148/bpt6k6114830v,"Malot, Hector (1830-1907) (nouvelle fenêtre)",Suzanne : souvenirs d'un blessé / par Hector Malot,[],"['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22malot,%20hector%22%20or%20dc.contributor%20all%20%22malot,%20hector%22%20)%20&suggest=10&keywords=malot,%20hector",https://gallica.bnf.fr/ark:/12148/bpt6k5807960g,"Malot, Hector (1830-1907) (nouvelle fenêtre)","La Fille de la comédienne, par Hector Malot",[],"['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22malot,%20hector%22%20or%20dc.contributor%20all%20%22malot,%20hector%22%20)%20&suggest=10&keywords=malot,%20hector",https://gallica.bnf.fr/ark:/12148/bpt6k5844314b,"Malot, Hector (1830-1907) (nouvelle fenêtre)",Un beau-frère par Hector Malot,[],"['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22malot,%20hector%22%20or%20dc.contributor%20all%20%22malot,%20hector%22%20)%20&suggest=10&keywords=malot,%20hector",https://gallica.bnf.fr/ark:/12148/bpt6k5821744c,"Malot, Hector (1830-1907) (nouvelle fenêtre)","Une belle-mère, par Hector Malot",[],"['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22malot,%20hector%22%20or%20dc.contributor%20all%20%22malot,%20hector%22%20)%20&suggest=10&keywords=malot,%20hector",https://gallica.bnf.fr/ark:/12148/bpt6k58216493,"Malot, Hector (1830-1907) (nouvelle fenêtre)",Un beau-frère par Hector Malot,[],"['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22malot,%20hector%22%20or%20dc.contributor%20all%20%22malot,%20hector%22%20)%20&suggest=10&keywords=malot,%20hector",https://gallica.bnf.fr/ark:/12148/bpt6k6557532n,"Malot, Hector (1830-1907) (nouvelle fenêtre)",Les millions honteux (6e édition) / par Hector Malot,[],"['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22malot,%20hector%22%20or%20dc.contributor%20all%20%22malot,%20hector%22%20)%20&suggest=10&keywords=malot,%20hector",https://gallica.bnf.fr/ark:/12148/bpt6k5808736f,"Malot, Hector (1830-1907) (nouvelle fenêtre)","Un miracle, par Hector Malot",[],"['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20adj%20%22mendes,%20catulle%22%20or%20dc.contributor%20adj%20%22mendes,%20catulle%22%20)%20&suggest=10&keywords=mendes,%20catulle",https://gallica.bnf.fr/ark:/12148/cb328892906/date,"Mendès, Catulle (1841-1909) (nouvelle fenêtre)",La Vie pour rire (Paris),"['Mendès, Catulle (1841-1909). Éditeur scientifique', 'Silvestre, Armand (1837-1901). Éditeur scientifique']",[]
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20adj%20%22mendes,%20catulle%22%20or%20dc.contributor%20adj%20%22mendes,%20catulle%22%20)%20&suggest=10&keywords=mendes,%20catulle",https://gallica.bnf.fr/ark:/12148/cb34547104z/date,"Mendès, Catulle (1841-1909) (nouvelle fenêtre)",Revue fantaisiste / [dir. Catulle Mendès] ; [eaux-fortes de Rodolphe Bresdin],"['Mendès, Catulle (1841-1909). Directeur de publication', 'Bresdin, Rodolphe (1822-1885). Illustrateur']",[]
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22M%C3%A9rim%C3%A9e%2C%20Prosper%22%20or%20dc.contributor%20all%20%22M%C3%A9rim%C3%A9e%2C%20Prosper%22%20%29%20&filter=dc.type%20all%20%22monographie%22,https://gallica.bnf.fr/ark:/12148/bpt6k3320875b,"Mérimée, Prosper (1803-1871) (nouvelle fenêtre)","Conques, cité des siècles / [texte], Jean-Michel Cosson ; [dessins], Paul Astruc","['Astruc, Paul (1924-....). Illustrateur']","[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22M%C3%A9rim%C3%A9e%2C%20Prosper%22%20or%20dc.contributor%20all%20%22M%C3%A9rim%C3%A9e%2C%20Prosper%22%20%29%20&filter=dc.type%20all%20%22monographie%22,https://gallica.bnf.fr/ark:/12148/bpt6k48048548,"Mérimée, Prosper (1803-1871) (nouvelle fenêtre)","Prosper Mérimée : écrivain, archéologue, homme politique / Jean Autin",[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22mor%C3%A9as,%20jean%22%20or%20dc.contributor%20all%20%22mor%C3%A9as,%20jean%22%20)%20&suggest=10&keywords=mor%C3%A9as,%20jeangourm",https://gallica.bnf.fr/ark:/12148/cb34456582n/date,"Moréas, Jean, pseud. de Ioánnis A. Papadiamantópoulos (1856-1910) (nouvelle fenêtre)",Le Symboliste (Paris),"['Moréas, Jean (1856-1910). Rédacteur', 'Kahn, Gustave (1859-1936). Directeur de publication']",[]
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22mor%C3%A9as,%20jean%22%20or%20dc.contributor%20all%20%22mor%C3%A9as,%20jean%22%20)%20&suggest=10&keywords=mor%C3%A9as,%20jeangourm",https://gallica.bnf.fr/ark:/12148/cb327033321/date,"Moréas, Jean, pseud. de Ioánnis A. Papadiamantópoulos (1856-1910) (nouvelle fenêtre)",Assemblée générale des actionnaires de la Banque de France ... : compte rendu au nom de la régence et rapport de MM. les censeurs,[],[]
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22mor%C3%A9as,%20jean%22%20or%20dc.contributor%20all%20%22mor%C3%A9as,%20jean%22%20)%20&suggest=10&keywords=mor%C3%A9as,%20jeangourm",https://gallica.bnf.fr/ark:/12148/bpt6k3323050p,"Moréas, Jean, pseud. de Ioánnis A. Papadiamantópoulos (1856-1910) (nouvelle fenêtre)","Mon ami, mon frère / Jean Moreau ; textes recueillis et présentés par SDF-Service",['Scouts de France. Éditeur scientifique'],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22mor%C3%A9as,%20jean%22%20or%20dc.contributor%20all%20%22mor%C3%A9as,%20jean%22%20)%20&suggest=10&keywords=mor%C3%A9as,%20jeangourm",https://gallica.bnf.fr/ark:/12148/bpt6k3369116z,"Moréas, Jean, pseud. de Ioánnis A. Papadiamantópoulos (1856-1910) (nouvelle fenêtre)",Moscovie / Jean-Luc Moreau,[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22mor%C3%A9as,%20jean%22%20or%20dc.contributor%20all%20%22mor%C3%A9as,%20jean%22%20)%20&suggest=10&keywords=mor%C3%A9as,%20jeangourm",https://gallica.bnf.fr/ark:/12148/bpt6k33252804,"Moréas, Jean, pseud. de Ioánnis A. Papadiamantópoulos (1856-1910) (nouvelle fenêtre)",La Bretagne au temps de la Révolution / Jean Moreau ; préf. de Jean-Yves Guiomar,"['Guiomar, Jean-Yves (1940-2017). Préfacier']","[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22mor%C3%A9as,%20jean%22%20or%20dc.contributor%20all%20%22mor%C3%A9as,%20jean%22%20)%20&suggest=10&keywords=mor%C3%A9as,%20jeangourm",https://gallica.bnf.fr/ark:/12148/bpt6k3363620q,"Moréas, Jean, pseud. de Ioánnis A. Papadiamantópoulos (1856-1910) (nouvelle fenêtre)",Le règne de la télévision / Jean-Guy Moreau,[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22mor%C3%A9as,%20jean%22%20or%20dc.contributor%20all%20%22mor%C3%A9as,%20jean%22%20)%20&suggest=10&keywords=mor%C3%A9as,%20jeangourm",https://gallica.bnf.fr/ark:/12148/bpt6k33216786,"Moréas, Jean, pseud. de Ioánnis A. Papadiamantópoulos (1856-1910) (nouvelle fenêtre)","La péréquation financière entre les collectivités locales et l'aménagement du territoire / Anne Crespy, Jean-René Moreau",[],"[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22mor%C3%A9as,%20jean%22%20or%20dc.contributor%20all%20%22mor%C3%A9as,%20jean%22%20)%20&suggest=10&keywords=mor%C3%A9as,%20jeangourm",https://gallica.bnf.fr/ark:/12148/bpt6k3330491b,"Moréas, Jean, pseud. de Ioánnis A. Papadiamantópoulos (1856-1910) (nouvelle fenêtre)","Animation de la rue, animation de la ville / CECOD [Centre d'étude du commerce et de la distribution] ; [rédigé par] Charlotte Caussin, Jean-Claude Moreau ; illustrations, Jacques Felgines","['Felgines, Jacques. Illustrateur', 'Moreau, Jean-Claude. Rédacteur', 'Caussin, Charlotte. Rédacteur']","[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22mor%C3%A9as,%20jean%22%20or%20dc.contributor%20all%20%22mor%C3%A9as,%20jean%22%20)%20&suggest=10&keywords=mor%C3%A9as,%20jeangourm",https://gallica.bnf.fr/ark:/12148/bpt6k3326023q,"Moréas, Jean, pseud. de Ioánnis A. Papadiamantópoulos (1856-1910) (nouvelle fenêtre)","Le chacal et l'enfant-génie : contes africains et créoles, dit et non-dit de la connaissance / Jean Moreau, Téné Kinda ; avec la collab. de Hélène Lézeau","['Lézeau, Hélène. Collaborateur']","[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22mor%C3%A9as,%20jean%22%20or%20dc.contributor%20all%20%22mor%C3%A9as,%20jean%22%20)%20&suggest=10&keywords=mor%C3%A9as,%20jeangourm",https://gallica.bnf.fr/ark:/12148/bpt6k3321799q,"Moréas, Jean, pseud. de Ioánnis A. Papadiamantópoulos (1856-1910) (nouvelle fenêtre)","La fonction publique territoriale : organisation et statut général ([3e éd. mise à jour]) / [CNFPT, Observatoire de la fonction publique territoriale] ; [réd. par] Anne Palud, Marie-Yvonne Poujade ; avec la participation de Jean-René Moreau","['Palud, Anne. Rédacteur', 'Poujade, Marie Yvonne. Rédacteur', 'Moreau, Jean-René. Rédacteur']","[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22mor%C3%A9as,%20jean%22%20or%20dc.contributor%20all%20%22mor%C3%A9as,%20jean%22%20)%20&suggest=10&keywords=mor%C3%A9as,%20jeangourm",https://gallica.bnf.fr/ark:/12148/bpt6k3351549z,"Moréas, Jean, pseud. de Ioánnis A. Papadiamantópoulos (1856-1910) (nouvelle fenêtre)",Robert le diable / Thierry Sandre ; illustrations de Moreau de Tours...,"['Moreau de Tours, Jean (1910-2000). Illustrateur']","[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22mor%C3%A9as,%20jean%22%20or%20dc.contributor%20all%20%22mor%C3%A9as,%20jean%22%20)%20&suggest=10&keywords=mor%C3%A9as,%20jeangourm",https://gallica.bnf.fr/ark:/12148/bpt6k33249948,"Moréas, Jean, pseud. de Ioánnis A. Papadiamantópoulos (1856-1910) (nouvelle fenêtre)","Liberté de gestion des collectivités territoriales : vérité ou illusion ? / Association nationale pour la démocratie locale ; sous la dir. de M. Jacques Moreau,... M. Dominique Perben,... et M. Jean-François Mancel,...","['Moreau, Jacques (1931-2019). Directeur de publication', 'Perben, Dominique (1945-....). Directeur de publication', 'Mancel, Jean-François (1948-....). Directeur de publication']","[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22mor%C3%A9as,%20jean%22%20or%20dc.contributor%20all%20%22mor%C3%A9as,%20jean%22%20)%20&suggest=10&keywords=mor%C3%A9as,%20jeangourm",https://gallica.bnf.fr/ark:/12148/bpt6k3338404n,"Moréas, Jean, pseud. de Ioánnis A. Papadiamantópoulos (1856-1910) (nouvelle fenêtre)","Tricentenaire de la fondation de l'Hôpital de Baugé : [1643-1943], 1er avril 1943 / [discours de Mgr Costes] ; [allocutions de M. l'archiprêtre Seng, de Mgr Costes, de M. Gaston Moreau et de M. Daguerre] ; [lettre de Gaston Moreau à madame la supérieure des Sœurs hospitalières de Saint-Joseph]","['Daguerre. Collaborateur', 'Seng, Henri (Chanoine Christophe-Pierre-Octave-Henri). Collaborateur']","[""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles"", 'restricted use']"
