identifier,datestamp,setSpec,@xmlns:dc,@xmlns:oai_dc,@xmlns:xsi,@xsi:schemaLocation,dc:identifier,dc:title,dc:creator,dc:publisher,dc:date,dc:format,dc:language,dc:relation,dc:type,dc:source,dc:rights,dc:description,provenance,sdewey,dewey,source,typedoc,nqamoyen,mode_indexation,title,date,first_indexation_date,streamable
oai:bnf.fr:gallica/ark:/12148/bpt6k15176353,2021-06-25,"['gallica:theme:0:00', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k15176353,Modes et manières d'aujourd'hui (Dixième année) / bois originaux de F. Simeon ; texte par Paul Valéry,"Valéry, Paul (1871-1945). Auteur du texte",P. Corrard (Paris),1922,"['1 vol. (non paginé [30] p.-[12]f. de pl.) ; 29 cm', 'Nombre total de vues :  83']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb403563605,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}]","Bibliothèque nationale de France, département Réserve des livres rares, RES 4-NFV-95 (7)","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]","['Collection : Collection Pierre Corrard', 'Collection : Collection Pierre Corrard']",bnf.fr,00,0,"Bibliothèque nationale de France, département Réserve des livres rares, RES 4-NFV-95 (7)",monographie,0.0,,Modes et manières d'aujourd'hui (Dixième année) / bois originaux de F. Simeon ; texte par Paul Valéry,1922,24/12/2017,false
oai:bnf.fr:gallica/ark:/12148/bd6t53799288,2022-09-30,"['gallica:theme:2:20', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bd6t53799288,"Le fumier de Job / par Bernard Lazare ; fragments inédits précédés du portrait de Bernard Lazare, par Charles Péguy","['Lazare, Bernard (1865-1903). Auteur du texte', 'Péguy, Charles (1873-1914). Auteur du texte']",éditions Rieder (Paris),1928,"['1 vol. (169 p.) ; in-16', 'Nombre total de vues :  196']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32357615k,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}]","Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, A-23645 (8)","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",Comprend : Portrait de Bernard Lazare,bnf.fr,20,2,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, A-23645 (8)",monographie,0.0,,"Le fumier de Job / par Bernard Lazare ; fragments inédits précédés du portrait de Bernard Lazare, par Charles Péguy",1928,25/07/2022,false
oai:bnf.fr:gallica/ark:/12148/bpt6k30790469,2020-01-10,"['gallica:theme:8:80', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k30790469,La tapisserie de Sainte-Geneviève et de Jeanne d'Arc ; La tapisserie de Notre-Dame / Charles Péguy,"Péguy, Charles (1873-1914). Auteur du texte",(Paris),1946,"['1 vol. (185 p.) ; 22 cm', 'Nombre total de vues :  216']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32514456d,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Littérature et art, 8-Z-30166 (2)","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]","['Collection : Civilisations ; n° 2', 'Collection : Civilisations ; n° 2', 'Avec mode texte']",bnf.fr,80,8,"Bibliothèque nationale de France, département Littérature et art, 8-Z-30166 (2)",monographie,89.25,text,La tapisserie de Sainte-Geneviève et de Jeanne d'Arc ; La tapisserie de Notre-Dame / Charles Péguy,1946,29/09/2019,false
oai:bnf.fr:gallica/ark:/12148/bpt6k4221444p,2020-03-06,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k4221444p,Epaisseurs / Léon-Paul Fargue,"Fargue, Léon-Paul (1876-1947). Auteur du texte",(Paris),1928,"['1 vol. (109 p.) ; in-4', 'Nombre total de vues :  146']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb320921933,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Littérature et art, 4-Z-5090","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",Avec mode texte,bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 4-Z-5090",monographie,89.19,text,Epaisseurs / Léon-Paul Fargue,1928,04/11/2019,false
oai:bnf.fr:gallica/ark:/12148/bpt6k1281277d,2022-06-22,"['gallica:theme:0:00', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k1281277d,C'est ma tournée ! : histoire d'une tournée Ch. Baret / par Job et Ch. Baret ; préface de A. Capus ; illustrations de Job,"Baret, Charles (1863-1934). Auteur du texte",impr. Gerin (Dijon),,"['1 vol. (non paginé) : 21 pl., couv. ill. en coul. ; 25 cm', 'Nombre total de vues :  42']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb365630679,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}]","Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RT-5034","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",,bnf.fr,00,0,"Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RT-5034",monographie,0.0,,C'est ma tournée ! : histoire d'une tournée Ch. Baret / par Job et Ch. Baret ; préface de A. Capus ; illustrations de Job,None,07/02/2021,false
oai:bnf.fr:gallica/ark:/12148/bpt6k5747794f,2018-04-26,"['gallica:corpus:sinica', 'gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k5747794f,Stèles (5e édition) / Victor Segalen,"Segalen, Victor (1878-1919). Auteur du texte",Plon (Paris),1929,"['1 vol. (147 p.) : portrait ; in-16', 'Nombre total de vues :  163']","['fre', 'français']","['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb122593375', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31345116q']","[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Littérature et art, 8-Z-24847","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]","['[Stèles (français)]', 'Appartient à l’ensemble documentaire : Sinica1', 'Contient une table des matières', 'Avec mode texte']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Z-24847",monographie,93.02,text,Stèles (5e édition) / Victor Segalen,1929,17/11/2009,false
oai:bnf.fr:gallica/ark:/12148/btv1b10582826r,2020-10-22,"['gallica:corpus:PrnS001', 'gallica:typedoc:manuscrits']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/btv1b10582826r,"Carte postale de Paul-Jean Toulet à Mme Haydée Level / Toulet, Paul-Jean (1867-1920)",,,1918,"['1 carte postale recto-verso', 'Nombre total de vues :  2']",Sans contenu linguistique,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb44943378w,"[{'@xml:lang': 'eng', '#text': 'manuscript'}, {'@xml:lang': 'fre', '#text': 'manuscrit'}]","Archives et bibliothèques Pau Béarn Pyrénées, Ms237-01","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",Appartient à l’ensemble documentaire : PrnS001,bnf.fr,,,"Archives et bibliothèques Pau Béarn Pyrénées, Ms237-01",manuscrit,0.0,,"Carte postale de Paul-Jean Toulet à Mme Haydée Level / Toulet, Paul-Jean (1867-1920)",1918,07/06/2020,false
oai:bnf.fr:gallica/ark:/12148/bpt6k166243d,2020-01-07,"['gallica:theme:7:79', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k166243d,L'attentat : pièce en cinq actes / Alfred Capus et Lucien Descaves,"['Capus, Alfred (1858-1922). Auteur du texte', 'Descaves, Lucien (1861-1949). Auteur du texte']",(Paris),1906,"['1 vol. (101 p.) ; in-16', 'Nombre total de vues :  105']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb319059760,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Littérature et art, 8-YTH-31872","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",,bnf.fr,79,7,"Bibliothèque nationale de France, département Littérature et art, 8-YTH-31872",monographie,0.0,,L'attentat : pièce en cinq actes / Alfred Capus et Lucien Descaves,1906,08/01/2020,false
oai:bnf.fr:gallica/ark:/12148/bpt6k9738501z,2018-04-26,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k9738501z,Fontranges au Niagara / Jean Giraudoux,"Giraudoux, Jean (1882-1944). Auteur du texte",Éditions des Cahiers libres (Paris),1932,"['1 vol. (55 p.) ; in-16 (190 x 140)', 'Nombre total de vues :  88']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32169897n,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Littérature et art, 16-Y2-4986","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",Avec mode texte,bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 16-Y2-4986",monographie,98.5,text,Fontranges au Niagara / Jean Giraudoux,1932,15/08/2016,false
oai:bnf.fr:gallica/ark:/12148/bpt6k9618038g,2018-04-26,"['gallica:theme:8:80', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k9618038g,"La flambée... / Henri de Régnier,...","Régnier, Henri de (1864-1936). Auteur du texte",C. Lévy (Paris),1915,"['1 vol. (128 p.) : fig., couv. ill. ; in-8', 'Nombre total de vues :  148']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb311891583,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-56488 (97)","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]","['Collection : Nouvelle collection illustrée ; 97', 'Avec mode texte']",bnf.fr,80,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-56488 (97)",monographie,99.58,text,"La flambée... / Henri de Régnier,...",1915,21/12/2015,false
oai:bnf.fr:gallica/ark:/12148/bpt6k72111t,2019-07-20,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k72111t,Feuilles éparses / René Crevel ; [gravures et lithographie de treize artistes],"Crevel, René (1900-1935). Auteur du texte",(Paris),1965,"['86-[17] p. dont 13 f. de pl. en noir et en coul. ; 24 cm', 'Nombre total de vues :  92']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb35870066t,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Réserve des livres rares, Rés. m-Z-499 (1)","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]","['Collection : Collection Archives 187 ; 1', 'Collection : Collection Archives 187 ; 1']",bnf.fr,84,8,"Bibliothèque nationale de France, département Réserve des livres rares, Rés. m-Z-499 (1)",monographie,0.0,,Feuilles éparses / René Crevel ; [gravures et lithographie de treize artistes],1965,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k4113143,2019-07-20,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k4113143,"Romaine Mirmault : roman / Henri de Régnier,...","Régnier, Henri de (1864-1936). Auteur du texte",(Paris),1914,"['1 vol. (383 p.) ; 19 cm', 'Nombre total de vues :  383']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb365687245,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]",Bibliothèque nationale de France,"[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",,bnf.fr,84,8,Bibliothèque nationale de France,monographie,98.33,text,"Romaine Mirmault : roman / Henri de Régnier,...",1914,02/10/2008,false
oai:bnf.fr:gallica/ark:/12148/bpt6k937255q,2019-08-23,"['gallica:theme:7:79', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k937255q,La maison des juges : pièce en trois actes / Gaston Leroux,"Leroux, Gaston (1868-1927). Auteur du texte",(Paris),1906,"['1 vol. (78 p.) ; in-16', 'Nombre total de vues :  90']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30798178k,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Littérature et art, 8-YTH-31914","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",Avec mode texte,bnf.fr,79,7,"Bibliothèque nationale de France, département Littérature et art, 8-YTH-31914",monographie,88.98,text,La maison des juges : pièce en trois actes / Gaston Leroux,1906,23/12/2013,false
oai:bnf.fr:gallica/ark:/12148/bpt6k9613688w,2018-04-26,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k9613688w,Le porche du mystère de la deuxième vertu,"Péguy, Charles (1873-1914). Auteur du texte",Emile-Paul (Paris),1911,"['1 vol. (224 p.) ; in-16', 'Nombre total de vues :  240']","['fre', 'français']","['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb131815330', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb36567925t']","[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Littérature et art, Z BARRES-23858","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]","['[Le porche du mystère de la deuxième vertu (français)]', 'Avec mode texte']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, Z BARRES-23858",monographie,99.69,text,Le porche du mystère de la deuxième vertu,1911,09/11/2015,false
oai:bnf.fr:gallica/ark:/12148/bpt6k229521z,2019-07-20,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k229521z,"Le petit Pierre / Anatole France, ...","France, Anatole (1844-1924). Auteur du texte",(Paris),1924,"['1 vol. (338 p.) ; 19 cm', 'Nombre total de vues :  344']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32123924f,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]",Bibliothèque nationale de France,"[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]","['Collection : Collection bleue', 'Collection : Collection bleue']",bnf.fr,84,8,Bibliothèque nationale de France,monographie,0.0,,"Le petit Pierre / Anatole France, ...",1924,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k1161060n,2022-06-22,"['gallica:theme:7:78', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k1161060n,"Musiciens d'autrefois : l'opéra avant l'opéra, l'""Orfeo"" de Luigi Rossi, Lully, Gluck, Grétry, Mozart (4e édition revue) / Romain Rolland","Rolland, Romain (1866-1944). Auteur du texte",Hachette (Paris),1914,"['1 vol. (306-8 p.) : musique ; 19 cm', 'Nombre total de vues :  334']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31238651z,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}]","Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-G-3424","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",Avec mode texte,bnf.fr,78,7,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-G-3424",monographie,86.97,text,"Musiciens d'autrefois : l'opéra avant l'opéra, l'""Orfeo"" de Luigi Rossi, Lully, Gluck, Grétry, Mozart (4e édition revue) / Romain Rolland",1914,05/10/2015,false
oai:bnf.fr:gallica/ark:/12148/bpt6k66373p,2019-07-20,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k66373p,"Le crime de Sylvestre Bonnard, membre de l'Institut (26e éd.) / par Anatole France,...","France, Anatole (1844-1924). Auteur du texte",(Paris),1896,"['324 p. ; in-18', 'Nombre total de vues :  331']","['fre', 'français']","['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb13742363t', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb321236896']","[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-22391","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]","['[Le crime de Sylvestre Bonnard (français)]', 'Contient une table des matières']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-22391",monographie,96.68,text,"Le crime de Sylvestre Bonnard, membre de l'Institut (26e éd.) / par Anatole France,...",1896,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k3399373h,2019-02-15,"['gallica:theme:9:90', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k3399373h,C. F. Ramuz et la sainteté de la terre / Bernard Voyenne ; avec une post-face de Daniel-Rops,"['Voyenne, Bernard (1920-2003). Auteur du texte', 'Ramuz, Charles-Ferdinand (1878-1947). Auteur du texte']",(Paris),1948,"['1 vol. (252 p.) ; in-16', 'Nombre total de vues :  276']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb316089092,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 16-G-697 (4)","[{'@xml:lang': 'fre', '#text': ""conditions spécifiques d'utilisation - Projet de numérisation des indisponibles""}, {'@xml:lang': 'eng', '#text': 'restricted use'}]","[""Collection : Les Témoins de l'esprit"", ""Collection : Les Témoins de l'esprit"", 'Contient une table des matières', 'Avec mode texte']",bnf.fr,90,9,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 16-G-697 (4)",monographie,99.99,text,C. F. Ramuz et la sainteté de la terre / Bernard Voyenne ; avec une post-face de Daniel-Rops,1948,27/01/2019,false
oai:bnf.fr:gallica/ark:/12148/bpt6k65689242,2018-04-26,"['gallica:theme:9:92', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k65689242,Notice historique sur Vivant Denon / par Anatole France,"France, Anatole (1844-1924). Auteur du texte",P. Rouquette et fils (Paris),1890,"['12 p. ; in-8', 'Nombre total de vues :  28']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb304577581,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LN27-38935","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",Avec mode texte,bnf.fr,92,9,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LN27-38935",monographie,99.96,text,Notice historique sur Vivant Denon / par Anatole France,1890,16/12/2013,false
oai:bnf.fr:gallica/ark:/12148/bpt6k3413403c,2018-08-03,"['gallica:theme:7:79', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k3413403c,Le danseur inconnu : comédie en trois actes / Tristan Bernard,"Bernard, Tristan (1866-1947). Auteur du texte",(Paris),1930,"['1 vol. (64 p.) : pl. ; in-8 à 2 col.', 'Nombre total de vues :  86']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31802355g,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Littérature et art, 8-YTH-39295","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",,bnf.fr,79,7,"Bibliothèque nationale de France, département Littérature et art, 8-YTH-39295",monographie,0.0,,Le danseur inconnu : comédie en trois actes / Tristan Bernard,1930,10/06/2018,false
