identifier,datestamp,setSpec,@xmlns:dc,@xmlns:oai_dc,@xmlns:xsi,@xsi:schemaLocation,dc:identifier,dc:title,dc:creator,dc:publisher,dc:date,dc:format,dc:language,dc:relation,dc:type,dc:source,dc:rights,dc:description,provenance,sdewey,dewey,source,typedoc,nqamoyen,mode_indexation,title,date,first_indexation_date,streamable
oai:bnf.fr:gallica/ark:/12148/bpt6k5475468d,2018-04-26,"['gallica:theme:1:19', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k5475468d,"Philosophie du coeur ([Nouvelle édition]) / Léonie Dusseuil ; précédée d'une préface de François Coppée,...","Dusseuil, Léonie. Auteur du texte",Téqui (Paris),1901,"['1 vol. (292 p.) ; in-16', 'Nombre total de vues :  303']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb303886782,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-R-17383",domaine public,"['Contient une table des matières', 'Avec mode texte']",bnf.fr,19,1,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-R-17383",monographie,95.85,text,"Philosophie du coeur ([Nouvelle édition]) / Léonie Dusseuil ; précédée d'une préface de François Coppée,...",1901,25/05/2009,false
oai:bnf.fr:gallica/ark:/12148/bpt6k6434062b,2020-06-12,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k6434062b,"Pas-de-chance. 1, Mémoires de deux saltimbanques / Ponson Du Terrail","Ponson du Terrail, Pierre Alexis (1829-1871). Auteur du texte",(Paris),1866,"['1 vol. (424 p.) : couv. ill. en coul. ; in-16', 'Nombre total de vues :  448', 'application/epub+zip 3.0 accessible', 'Format adaptable de type XML DTBook, 2005-3']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb311345328,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, Y2-59962",domaine public,Avec mode texte,bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, Y2-59962",monographie,99.96,text,"Pas-de-chance. 1, Mémoires de deux saltimbanques / Ponson Du Terrail",1866,17/12/2012,false
oai:bnf.fr:gallica/ark:/12148/bpt6k9804248h,2022-06-22,"['gallica:theme:7:79', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k9804248h,L'accord parfait : comédie en trois actes / par Tristan Bernard et Michel Corday. Mais n'te promène donc pas toute nue : comédie en un acte / par Georges Feydeau,"['Bernard, Tristan (1866-1947). Auteur du texte', 'Feydeau, Georges (1862-1921). Auteur du texte', 'Corday, Michel (1869-1937). Auteur du texte']",l'Illustration (Paris),1912,"['2 parties en 1 fasc. (16-17 p.) : fig. ; gr. in-8', 'Nombre total de vues :  56']",fre,"[""Périodique lié : L'Illustration théâtrale(ISSN 1155-7540), 19120217 (Notice : http://catalogue.bnf.fr/ark:/12148/cb34439974f)"", 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31967591h']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Littérature et art, 4-YTH-8353",domaine public,"[""Comprend : Mais n'te promène donc pas toute nue"", 'Avec mode texte']",bnf.fr,79,7,"Bibliothèque nationale de France, département Littérature et art, 4-YTH-8353",monographie,98.5,text,L'accord parfait : comédie en trois actes / par Tristan Bernard et Michel Corday. Mais n'te promène donc pas toute nue : comédie en un acte / par Georges Feydeau,1912,22/10/2017,false
oai:bnf.fr:gallica/ark:/12148/bpt6k6503137q,2018-04-26,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k6503137q,Doña Flor / Gustave Aimard,"Aimard, Gustave (1818-1883). Auteur du texte",A. Degorce-Cadot (Paris),1877,"['1 vol. (294 p.) ; in-18', 'Nombre total de vues :  306']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30006144q,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-1167",domaine public,"['Contient une table des matières', 'Avec mode texte']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-1167",monographie,99.96,text,Doña Flor / Gustave Aimard,1877,29/04/2013,false
oai:bnf.fr:gallica/ark:/12148/bd6t53693853,2022-08-05,"['gallica:theme:7:79', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bd6t53693853,"Un coeur d'homme, pièce en 4 actes. (Paris, Théâtre des Arts, 22 décembre 1909.) L'Aveu, drame en 1 acte. (Paris, Odéon, 27 mars 1888.) / Sarah Bernhardt","Bernhardt, Sarah (1844-1923). Auteur du texte","['Charpentier et Fasquelle (Paris)', 'E. Fasquelle (Paris)']",1911,"['245 p. ; in-12', 'Nombre total de vues :  276']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31803584v,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Littérature et art, 8-YTH-34322",domaine public,Avec mode texte,bnf.fr,79,7,"Bibliothèque nationale de France, département Littérature et art, 8-YTH-34322",monographie,89.02,text,"Un coeur d'homme, pièce en 4 actes. (Paris, Théâtre des Arts, 22 décembre 1909.) L'Aveu, drame en 1 acte. (Paris, Odéon, 27 mars 1888.) / Sarah Bernhardt",1911,12/12/2021,false
oai:bnf.fr:gallica/ark:/12148/bpt6k6122842q,2018-04-26,"['gallica:theme:8:80', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k6122842q,Le roi des montagnes / par Edmond About,"About, Edmond (1828-1885). Auteur du texte",Hachette (Paris),1857,"['In-16', 'Nombre total de vues :  314', 'application/epub+zip']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30001370m,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, Y2-12704",domaine public,"['Appartient à l’ensemble documentaire : UnivJeun0', 'Avec mode texte']",bnf.fr,80,8,"Bibliothèque nationale de France, département Littérature et art, Y2-12704",monographie,99.98,text,Le roi des montagnes / par Edmond About,1857,19/10/2010,false
oai:bnf.fr:gallica/ark:/12148/bpt6k65394984,2018-04-26,"['gallica:theme:9:944', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k65394984,"Histoire de France depuis les temps les plus reculés jusqu'à la révolution de 1789. Tome 6 / par Anquetil,... ; continuée depuis l'ouverture des États généraux jusqu'à la fin de l'Empire d'après Dulaure et les historiens contemporains, et depuis la Restauration de 1814 jusqu'à la nomination du président de la République (10 décembre 1848), par Paul Lacroix (bibliophile Jacob),...","['Anquetil, Louis-Pierre (1723-1806). Auteur du texte', 'Lacroix, Paul (1806-1884). Auteur du texte']","Dufour, Boulanger et Legrand (Paris)",1862,"['6 vol. : pl. ; gr. in-8', 'Nombre total de vues :  572']","['fre', 'français']","[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb30711345t"", 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30711345t']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Les amis de Montmélian et de ses environs, 2013-151406",domaine public,"['Contient une table des matières', 'Avec mode texte']",bnf.fr,944,9,"Les amis de Montmélian et de ses environs, 2013-151406",monographie,99.72,text,"Histoire de France depuis les temps les plus reculés jusqu'à la révolution de 1789. Tome 6 / par Anquetil,... ; continuée depuis l'ouverture des États généraux jusqu'à la fin de l'Empire d'après Dulaure et les historiens contemporains, et depuis la Restauration de 1814 jusqu'à la nomination du président de la République (10 décembre 1848), par Paul Lacroix (bibliophile Jacob),...",1862,26/08/2013,false
oai:bnf.fr:gallica/ark:/12148/bpt6k54950994,2021-02-05,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k54950994,"Le ""Chancellor"" / par Jules Verne ; illustré par Riou. Suivi de Martin Paz / illustré par Férat","Verne, Jules (1828-1905). Auteur du texte",(Paris),1876,"['1 vol. (223 p.) : ill., ill. au titre ; gr. in-8', 'Nombre total de vues :  243']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb420568907,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Littérature et art, 4-Y2-2",domaine public,"['Collection : Les Voyages extraordinaires', 'Collection : Les Voyages extraordinaires', 'Appartient à l’ensemble documentaire : UnivJeun0', 'Contient une table des matières', 'Avec mode texte']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 4-Y2-2",monographie,97.06,text,"Le ""Chancellor"" / par Jules Verne ; illustré par Riou. Suivi de Martin Paz / illustré par Férat",1876,24/02/2009,false
oai:bnf.fr:gallica/ark:/12148/bpt6k54901s,2019-07-20,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k54901s,Le bonhomme Jadis / par Alphonse Esquiros,"Esquiros, Alphonse (1812-1876). Auteur du texte",(Paris),1875,"['XV-311 p. ; in-18', 'Nombre total de vues :  329']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34013865n,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-L34-70",domaine public,Contient une table des matières,bnf.fr,84,8,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-L34-70",monographie,91.11,text,Le bonhomme Jadis / par Alphonse Esquiros,1875,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k9310877,2022-12-09,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k9310877,Contes de printemps : les aventures de Mademoiselle Mariette / Champfleury,Champfleury (1821-1889). Auteur du texte,V. Lecou (Paris),1853,"['1 vol. (345 p.) ; in-18', 'Nombre total de vues :  378']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30218799p,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]",Bibliothèque nationale de France,domaine public,Avec mode texte,bnf.fr,84,8,Bibliothèque nationale de France,monographie,89.18,text,Contes de printemps : les aventures de Mademoiselle Mariette / Champfleury,1853,12/03/2012,false
oai:bnf.fr:gallica/ark:/12148/bpt6k103341p,2021-05-14,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k103341p,Servitude et grandeur militaires / par le comte Alfred de Vigny ; dessins de H. Dupray ; gravés à l'eau-forte par Daniel Mordant,"Vigny, Alfred de (1797-1863). Auteur du texte",impr. de A. Lahure (Paris),1885,"['1 vol. (295 p.-[22] f. de pl.) : ill. ; in-4', 'Nombre total de vues :  324']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31577866n,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Réserve des livres rares, Rés. m-Y2-13",domaine public,Contient une table des matières,bnf.fr,84,8,"Bibliothèque nationale de France, département Réserve des livres rares, Rés. m-Y2-13",monographie,97.43,text,Servitude et grandeur militaires / par le comte Alfred de Vigny ; dessins de H. Dupray ; gravés à l'eau-forte par Daniel Mordant,1885,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k6511998t,2018-04-26,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k6511998t,"Contes et scènes de la vie de famille, dédiés aux enfants, par Mme Desbordes-Valmore...","Desbordes-Valmore, Marceline (1786-1859). Auteur du texte",Garnier (Paris),18..,"['362-382 p. ; in-8', 'Nombre total de vues :  774']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb43530152w,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Ville de Paris / Fonds Heure joyeuse, 2013-37533",domaine public,"['Contient une table des matières', 'Avec mode texte']",bnf.fr,84,8,"Ville de Paris / Fonds Heure joyeuse, 2013-37533",monographie,99.93,text,"Contes et scènes de la vie de famille, dédiés aux enfants, par Mme Desbordes-Valmore...",18..,04/04/2013,false
oai:bnf.fr:gallica/ark:/12148/bpt6k9669345b,2019-10-04,"['gallica:theme:9:92', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k9669345b,Lettres à Alfred de Musset et à Sainte-Beuve / George Sand ; introduction de S. Rocheblave,"Sand, George (1804-1876). Auteur du texte",(Paris),1897,"['1 vol. (XXXV-269 p.) ; 19 cm', 'Nombre total de vues :  332']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31293806q,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LN27-44945",domaine public,"['Contient une table des matières', 'Avec mode texte', 'Correspondance']",bnf.fr,92,9,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LN27-44945",monographie,99.28,text,Lettres à Alfred de Musset et à Sainte-Beuve / George Sand ; introduction de S. Rocheblave,1897,04/04/2016,false
oai:bnf.fr:gallica/ark:/12148/bpt6k6133656n,2020-03-13,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k6133656n,"Les Louves de Machecoul, par Alexandre Dumas [et G. de Cherville]","Dumas, Alexandre (1802-1870). Auteur du texte",(Paris),1860,"Gr. in-8° , 468 p., pl.","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30372947z,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, Y2-2097",domaine public,,bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, Y2-2097",monographie,99.98,text,"Les Louves de Machecoul, par Alexandre Dumas [et G. de Cherville]",1860,25/10/2010,false
oai:bnf.fr:gallica/ark:/12148/bpt6k6439720z,2018-04-26,"['gallica:theme:8:80', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k6439720z,Dernières lettres d'un bon jeune homme à sa cousine Madeleine / recueillies et mises en ordre par Edmond About,"About, Edmond (1828-1885). Auteur du texte",Michel Lévy frères (Paris),1863,"['1 vol. (378 p.) ; in-12', 'Nombre total de vues :  394']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb316965545,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-Z LE SENNE-6075",domaine public,"['Contient une table des matières', 'Avec mode texte']",bnf.fr,80,8,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-Z LE SENNE-6075",monographie,99.96,text,Dernières lettres d'un bon jeune homme à sa cousine Madeleine / recueillies et mises en ordre par Edmond About,1863,17/12/2012,false
oai:bnf.fr:gallica/ark:/12148/bpt6k5403885r,2022-06-22,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k5403885r,Chroniques parisiennes (1843-1845) / par C.-A. Sainte-Beuve,"Sainte-Beuve, Charles-Augustin (1804-1869). Auteur du texte",Calmann Lévy (Paris),1876,"['1 vol. (VIII-348 p.) ; in-18', 'Nombre total de vues :  364']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb312796600,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Collections numérisées, 2008-51508",domaine public,"['Collection : Bibliothèque contemporaine', 'Collection : Bibliothèque contemporaine', 'Contient une table des matières', 'Avec mode texte']",bnf.fr,84,8,"Bibliothèque nationale de France, département Collections numérisées, 2008-51508",monographie,99.98,text,Chroniques parisiennes (1843-1845) / par C.-A. Sainte-Beuve,1876,22/03/2010,false
oai:bnf.fr:gallica/ark:/12148/bpt6k64050q,2019-07-19,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k64050q,Le lieutenant Bonnet / par Hector Malot,"Malot, Hector (1830-1907). Auteur du texte",(Paris),1895,"['1 vol. (390 p.) ; in-18', 'Nombre total de vues :  399']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30868633j,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-17371",domaine public,,bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-17371",monographie,93.69,text,Le lieutenant Bonnet / par Hector Malot,1895,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k61575637,2021-02-05,"['gallica:theme:9:91', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k61575637,Voyages excentriques. Le docteur Mystère / Paul d'Ivoi,"Ivoi, Paul d' (1856-1915). Auteur du texte",(Paris),1900,"['Gr. in-8° , 454 p., fig. et pl. de L. Bombled', 'Nombre total de vues :  490']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30317177n,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Littérature et art, 4-Y2-5707",domaine public,"['Appartient à l’ensemble documentaire : UnivJeun0', 'Contient une table des matières', 'Avec mode texte']",bnf.fr,91,9,"Bibliothèque nationale de France, département Littérature et art, 4-Y2-5707",monographie,97.52,text,Voyages excentriques. Le docteur Mystère / Paul d'Ivoi,1900,14/02/2011,false
oai:bnf.fr:gallica/ark:/12148/bpt6k97653564,2018-04-26,"['gallica:theme:9:90', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k97653564,Histoire du Moyen-Age / [par Leconte de Lisle],"Leconte de Lisle, Charles-Marie (1818-1894). Auteur du texte",A. Lemerre (Paris),1876,"['1 vol. (386 p.) ; in-12', 'Nombre total de vues :  412']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30768108s,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-G-69",domaine public,"['Contient une table des matières', 'Avec mode texte']",bnf.fr,90,9,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-G-69",monographie,98.6,text,Histoire du Moyen-Age / [par Leconte de Lisle],1876,15/02/2017,false
oai:bnf.fr:gallica/ark:/12148/bpt6k5439145h,2018-04-26,"['gallica:theme:8:80', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k5439145h,"Consolation, par Ernest Feydeau","Feydeau, Ernest (1821-1873). Auteur du texte",Amyot (Paris),1872,"['In-18, 205 p. et portr.', 'Nombre total de vues :  220']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30433728q,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LB57-60",domaine public,Avec mode texte,bnf.fr,80,8,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LB57-60",monographie,99.98,text,"Consolation, par Ernest Feydeau",1872,08/06/2009,false
